sku,qty,is_in_stock
129684,0,0
129685,0,0
129686,0,0
129687,0,0
129688,5,1
129689,2,1
129690,2,1
129691,0,0
129692,8,1
129693,8,1
129694,-5,0
129695,-1,0
129696,59,1
129697,-1,0
129698,0,0
129699,0,0
129700,0,0
129701,0,0
129702,0,0
129703,0,0
129704,0,0
129705,0,0
129706,14,1
129707,0,0
129708,0,0
129709,0,0
129710,9,1
129711,5,1
129712,0,0
129713,0,0
129714,0,0
129715,0,0
129716,6,1
129717,6,1
129718,0,0
129719,0,0
129720,118,1
129721,1419,1
129722,19,1
129723,1,1
129724,2,1
129725,0,0
129726,2,1
129727,0,0
129728,0,0
129729,2,1
129730,2,1
129731,3,1
129732,0,0
129733,10,1
129734,4,1
129735,5,1
129736,3,1
129737,12,1
129738,1,1
129739,0,0
129740,0,0
129741,31,1
129742,0,0
129743,0,0
129744,0,0
129745,10,1
129746,-1,0
129747,0,0
129748,0,0
129749,0,0
129750,0,0
129751,0,0
129752,0,0
129753,0,0
129754,0,0
129755,0,0
129756,0,0
129757,0,0
129758,0,0
129759,0,0
129760,0,0
129761,12,1
129762,0,0
129763,0,0
129764,0,0
129765,0,0
129766,0,0
129767,0,0
129768,0,0
129769,0,0
129770,0,0
129771,0,0
129772,23,1
129773,22,1
129774,90,1
129775,22,1
129776,6,1
129777,4,1
129778,3,1
129779,8,1
129780,4,1
129781,0,0
129782,8,1
129783,0,0
129784,0,0
129785,1,1
129786,326,1
129787,2277,1
129788,0,0
129789,0,0
129790,0,0
129791,0,0
129792,0,0
129793,0,0
129794,0,0
129795,0,0
129796,0,0
129797,18,1
129798,0,0
129799,3,1
129800,0,0
129801,0,0
129802,0,0
129803,0,0
129804,12,1
129805,0,0
129806,0,0
129807,0,0
129808,3,1
129809,2,1
129810,1,1
129811,0,0
129812,0,0
129813,0,0
129814,2,1
129815,0,0
129816,0,0
129817,0,0
129818,0,0
129819,3,1
129820,0,0
129821,6,1
129822,2,1
129823,3,1
129824,0,0
129825,19,1
129826,19,1
129827,2,1
129828,4,1
129829,4,1
129830,4409,1
129831,8,1
129832,0,0
129833,0,0
129834,0,0
129835,0,0
129836,0,0
129837,0,0
129838,0,0
129839,0,0
129840,0,0
129841,0,0
129842,0,0
129843,0,0
129844,0,0
129845,0,0
129846,0,0
129847,0,0
129848,0,0
129849,0,0
129850,0,0
129851,0,0
129852,0,0
129853,0,0
129854,0,0
129855,0,0
129856,7,1
129857,0,0
129858,0,0
129859,0,0
129860,0,0
129861,0,0
129862,0,0
129863,1534,1
129864,127,1
129865,20,1
129866,20,1
129867,17,1
129868,0,0
129869,0,0
129870,0,0
129871,0,0
129872,0,0
129873,1,1
129874,23,1
129875,4,1
129876,0,0
129877,0,0
129878,3,1
129879,1,1
129880,0,0
129881,0,0
129882,0,0
129883,0,0
129884,36,1
129885,0,0
129886,3,1
129887,4,1
129888,-5,0
129889,0,0
129890,4,1
129891,7,1
129892,3,1
129893,1,1
129894,4,1
129895,0,0
129896,0,0
129897,0,0
129898,-1,0
129899,0,0
129900,0,0
129901,0,0
129902,0,0
129903,0,0
129904,6,1
129905,0,0
129906,4,1
129907,1,1
129908,2,1
129909,9,1
129910,2457,1
129911,3,1
129912,21,1
129913,0,0
129914,0,0
129915,0,0
129916,51,1
129917,4,1
129918,0,0
129919,0,0
129920,0,0
129921,0,0
129922,0,0
129923,0,0
129924,0,0
129925,0,0
129926,0,0
129927,0,0
129928,0,0
129929,0,0
129930,32,1
129931,5,1
129932,7,1
129933,23,1
129934,0,0
129935,4,1
129936,2,1
129937,4434,1
129938,5254,1
129939,14948,1
129940,0,0
129941,0,0
129942,13,1
129943,0,0
129944,0,0
129945,0,0
129946,256,1
129947,130,1
129948,0,0
129949,0,0
129950,0,0
129951,0,0
129952,0,0
129953,0,0
129954,0,0
129955,0,0
129956,0,0
129957,0,0
129958,0,0
129959,0,0
129960,12,1
129961,10,1
129962,5,1
129963,-1,0
129964,0,0
129965,-1,0
129966,0,0
129967,0,0
129968,0,0
129969,0,0
129970,0,0
129971,0,0
129972,0,0
129973,0,0
129974,0,0
129975,0,0
129976,-1,0
129977,0,0
129978,0,0
129979,0,0
129980,5,1
129981,0,0
129982,0,0
129983,0,0
129984,0,0
129985,0,0
129986,0,0
129987,0,0
129988,0,0
129989,0,0
129990,0,0
129991,68,1
129992,0,0
129993,0,0
129994,0,0
129995,3,1
129996,0,0
129997,0,0
129998,0,0
129999,0,0
130000,0,0
130001,0,0
130002,0,0
130003,0,0
130004,4,1
130005,0,0
130006,14,1
130007,6,1
130008,11,1
130009,6,1
130010,11,1
130011,14,1
130012,11,1
130013,4,1
130014,3,1
130015,3,1
130016,3,1
130017,3,1
130018,3,1
130019,3,1
130020,4,1
130021,3,1
130022,2,1
130023,4,1
130024,4,1
130025,5,1
130026,0,0
130027,0,0
130028,0,0
130029,0,0
130030,0,0
130031,0,0
130032,0,0
130033,0,0
130034,0,0
130035,0,0
130036,0,0
130037,0,0
130038,0,0
130039,0,0
130040,0,0
130041,0,0
130042,0,0
130043,0,0
130044,0,0
130045,0,0
130046,0,0
130047,0,0
130048,4434,1
130049,5254,1
130050,0,0
130051,942,1
130052,-1,0
130053,-3,0
130054,11,1
130055,9,1
130056,15,1
130057,8,1
130058,0,0
130059,0,0
130060,0,0
130061,0,0
130062,0,0
130063,0,0
130064,0,0
130065,0,0
130066,0,0
130067,0,0
130068,0,0
130069,0,0
130070,0,0
130071,1,1
130072,0,0
130073,0,0
130074,0,0
130075,0,0
130076,0,0
130077,304,1
130078,1219,1
130079,101,1
130080,-1,0
130081,0,0
130082,0,0
130083,0,0
130084,0,0
130085,0,0
130086,0,0
130087,0,0
130088,0,0
130089,0,0
130090,0,0
130091,0,0
130092,14,1
130093,0,0
130094,0,0
130095,0,0
130096,0,0
130097,0,0
130098,1,1
130099,5,1
130100,111,1
130101,0,0
130102,0,0
130103,0,0
130104,-1,0
130105,0,0
130106,3,1
130107,0,0
130108,199,1
130109,0,0
130110,0,0
130111,0,0
130112,15,1
130113,18,1
130114,1,1
130115,1,1
130116,17,1
130117,15,1
130118,9,1
130119,23,1
130120,26,1
130121,0,0
130122,0,0
130123,0,0
130124,0,0
130125,2,1
130126,0,0
130127,26,1
130128,0,0
130129,0,0
130130,0,0
130131,0,0
130132,0,0
130133,0,0
130134,3,1
130135,4,1
130136,0,0
130137,0,0
130138,0,0
130139,-2,0
130140,0,0
130141,0,0
130142,3,1
130143,0,0
130144,16,1
130145,0,0
130146,7,1
130147,8,1
130148,2,1
130149,0,0
130150,9,1
130151,0,0
130152,224,1
130153,0,0
130154,14,1
130155,0,0
130156,0,0
130157,0,0
130158,93,1
130159,0,0
130160,78,1
130161,0,0
130162,165,1
130163,0,0
130164,1,1
130165,0,0
130166,7,1
130167,6,1
130168,13,1
130169,0,0
130170,0,0
130171,0,0
130172,0,0
130173,0,0
130174,0,0
130175,0,0
130176,0,0
130177,0,0
130178,0,0
130179,30,1
130180,5,1
130181,0,0
130182,-21,0
130183,-10,0
130184,10,1
130185,16,1
130186,30,1
130187,41,1
130188,15,1
130189,2,1
130190,15,1
130191,41,1
130192,30,1
130193,2,1
130194,-21,0
130195,-10,0
130196,10,1
130197,16,1
130198,0,0
130199,0,0
130200,0,0
130201,0,0
130202,0,0
130203,0,0
130204,6,1
130205,8,1
130206,7,1
130207,5,1
130208,15,1
130209,0,0
130210,0,0
130211,0,0
130212,13,1
130213,4,1
130214,5,1
130215,0,0
130216,0,0
130218,0,0
130219,0,0
130220,49,1
130221,43,1
130222,3,1
130223,2,1
130224,10,1
130225,9,1
130226,0,0
130227,0,0
130228,0,0
130229,0,0
130230,0,0
130231,90,1
130232,36,1
130233,0,0
130234,7,1
130235,3,1
130236,0,0
130237,4,1
130238,0,0
130239,0,0
130240,0,0
130241,0,0
130242,0,0
130243,0,0
130244,0,0
130245,0,0
130246,0,0
130247,30,1
130248,17,1
130249,15,1
130250,17,1
130251,17,1
130252,2,1
130253,22,1
130254,12,1
130255,8,1
130256,9,1
130257,6,1
130258,4,1
130259,8,1
130260,26,1
130261,9,1
130262,20,1
130263,11,1
130264,8,1
130265,16,1
130266,10,1
130267,3,1
130268,4,1
130269,12,1
130270,11,1
130271,80,1
130272,84,1
130273,154,1
130274,76,1
130275,0,0
130276,25,1
130277,260,1
130278,154,1
130279,346,1
130280,346,1
130281,101,1
130282,0,0
130283,0,0
130284,3,1
130285,0,0
130286,0,0
130287,48,1
130288,29,1
130289,0,0
130290,2,1
130291,0,0
130292,0,0
130293,6,1
130294,12,1
130295,6,1
130296,7,1
130297,0,0
130298,0,0
130299,6,1
130300,4,1
130301,5,1
130302,1,1
130303,0,0
130304,0,0
130305,0,0
130306,0,0
130307,0,0
130308,0,0
130309,0,0
130310,0,0
130311,0,0
130312,0,0
130313,0,0
130314,0,0
130315,0,0
130316,0,0
130317,0,0
130318,0,0
130319,0,0
130320,0,0
130321,0,0
130322,0,0
130323,0,0
130324,217,1
130325,0,0
130326,0,0
130328,0,0
130329,0,0
130330,0,0
130331,3,1
130332,3,1
130333,4,1
130334,2,1
130335,2,1
130336,0,0
130337,0,0
130338,0,0
130339,0,0
130340,45,1
130341,0,0
130342,13,1
130343,11,1
130344,5,1
130345,3,1
130346,0,0
130347,0,0
130348,6,1
130349,0,0
130350,0,0
130351,7,1
130352,2,1
130353,3,1
130354,2,1
130355,0,0
130356,-3,0
130357,91,1
130358,0,0
130359,-2,0
130360,284,1
130361,289,1
130362,108,1
130363,51,1
130364,219,1
130365,186,1
130366,0,0
130367,34,1
130368,0,0
130369,6,1
130370,0,0
130371,0,0
130372,0,0
130373,0,0
130374,0,0
130375,3,1
130376,37,1
130377,2396,1
130378,24,1
130379,13,1
130380,0,0
130381,0,0
130382,0,0
130383,2,1
130384,3,1
130385,3,1
130386,3,1
130387,1520,1
130388,126,1
130389,0,0
130390,0,0
130391,0,0
130392,0,0
130393,2990,1
130394,12,1
130395,11,1
130396,0,0
130397,0,0
130398,0,0
130399,0,0
130400,0,0
130401,1,1
130402,0,0
130403,0,0
130404,-265,0
130405,3,1
130406,0,0
130407,836,1
130408,24,1
130409,15,1
130410,19,1
130411,0,0
130412,0,0
130413,0,0
130414,0,0
130415,0,0
130416,0,0
130417,0,0
130418,0,0
130419,0,0
130420,0,0
130421,0,0
130422,0,0
130423,942,1
130424,0,0
130425,0,0
130426,0,0
130427,10,1
130428,3,1
130429,0,0
130430,2,1
130431,7,1
130432,0,0
130433,0,0
130434,0,0
130435,0,0
130436,4,1
130437,0,0
130438,0,0
130439,3,1
130440,0,0
130441,0,0
130442,2,1
130443,2,1
130444,0,0
130445,2,1
130446,2,1
130447,2,1
130448,9,1
130449,-1,0
130450,0,0
130451,0,0
130452,7,1
130453,2,1
130454,4,1
130455,28,1
130456,0,0
130457,3,1
130458,0,0
130459,24,1
130460,0,0
130461,-1,0
130462,3,1
130463,1,1
130464,8,1
130465,1,1
130466,7,1
130467,13,1
130468,19,1
130469,13,1
130470,38,1
130471,6,1
130472,0,0
130473,0,0
130474,0,0
130475,0,0
130476,0,0
130477,0,0
130478,0,0
130479,0,0
130480,0,0
130481,0,0
130482,0,0
130483,0,0
130484,0,0
130485,0,0
130486,15,1
130487,0,0
130488,4,1
130489,0,0
130490,0,0
130491,43,1
130492,0,0
130493,20,1
130494,5,1
130495,150,1
130496,86,1
130497,118,1
130498,16,1
130499,103,1
130500,164,1
130501,161,1
130502,0,0
130503,102,1
130504,148,1
130505,84,1
130506,22,1
130507,123,1
130508,128,1
130509,150,1
130510,599,1
130511,345,1
130512,0,0
130513,234,1
130514,24,1
130515,0,0
130516,0,0
130517,0,0
130518,0,0
130519,0,0
130520,0,0
130521,0,0
130522,0,0
130523,0,0
130524,0,0
130525,0,0
130526,0,0
130527,32,1
130528,0,0
130529,0,0
130530,0,0
130531,0,0
130532,0,0
130533,0,0
130534,0,0
130535,0,0
130536,0,0
130537,0,0
130538,0,0
130539,0,0
130540,0,0
130541,0,0
130542,0,0
130543,0,0
130544,0,0
130545,0,0
130546,0,0
130547,149,1
130548,103,1
130549,8,1
130550,12,1
130551,0,0
130552,19,1
130553,148,1
130554,113,1
130555,89,1
130556,0,0
130557,5,1
130558,4,1
130559,0,0
130560,1,1
130561,2,1
130562,2,1
130563,-4,0
130564,0,0
130565,4,1
130566,5,1
130567,9,1
130568,-1,0
130569,0,0
130570,1,1
130571,7,1
130572,7,1
130573,8,1
130574,0,0
130575,0,0
130576,18,1
130577,10,1
130578,14,1
130579,0,0
130580,2,1
130581,0,0
130582,0,0
130583,0,0
130584,0,0
130585,245,1
130586,198,1
130587,0,0
130588,0,0
130589,0,0
130590,7,1
130591,0,0
130592,0,0
130593,0,0
130594,37,1
130595,58,1
130596,61,1
130597,66,1
130598,0,0
130599,13,1
130600,0,0
130601,1,1
130602,0,0
130603,0,0
130604,0,0
130605,0,0
130606,0,0
130607,0,0
130608,0,0
130609,0,0
130610,2,1
130611,2,1
130612,1,1
130613,0,0
130614,0,0
130615,0,0
130616,0,0
130617,0,0
130618,0,0
130619,0,0
130620,0,0
130621,-236,0
130622,19,1
130623,1,1
130624,12,1
130625,3,1
130626,3,1
130627,13,1
130628,1,1
130629,11,1
130630,16,1
130631,17,1
130632,18,1
130633,8,1
130634,16,1
130635,16,1
130636,8,1
130637,17,1
130638,9,1
130639,11,1
130640,16,1
130641,17,1
130642,18,1
130643,8,1
130644,16,1
130645,16,1
130646,8,1
130647,17,1
130648,9,1
130649,11,1
130650,16,1
130651,17,1
130652,18,1
130653,8,1
130654,16,1
130655,16,1
130656,8,1
130657,17,1
130658,9,1
130659,11,1
130660,16,1
130661,17,1
130662,0,0
130663,8,1
130664,18,1
130665,16,1
130666,16,1
130667,8,1
130668,17,1
130669,9,1
130670,11,1
130671,16,1
130672,17,1
130673,18,1
130674,8,1
130675,16,1
130676,16,1
130677,8,1
130678,17,1
130679,9,1
130680,0,0
130681,0,0
130682,0,0
130683,0,0
130684,3,1
130685,4,1
130686,-8,0
130687,0,0
130688,3,1
130689,3,1
130690,4,1
130691,3,1
130692,3,1
130693,5,1
130694,0,0
130695,0,0
130696,0,0
130697,0,0
130698,3,1
130699,4,1
130700,3,1
130701,3,1
130702,0,0
130703,0,0
130704,0,0
130705,0,0
130706,0,0
130707,6,1
130708,2,1
130709,3,1
130710,3,1
130711,5,1
130712,0,0
130713,0,0
130714,0,0
130715,3,1
130716,3,1
130717,3,1
130718,0,0
130719,0,0
130720,0,0
130721,0,0
130722,2,1
130723,2,1
130724,2,1
130725,4,1
130726,8,1
130727,0,0
130728,10,1
130729,15,1
130730,0,0
130731,0,0
130732,0,0
130733,0,0
130734,0,0
130735,0,0
130736,0,0
130737,0,0
130738,0,0
130739,0,0
130740,0,0
130741,0,0
130742,0,0
130743,0,0
130744,0,0
130745,0,0
130746,0,0
130747,0,0
130748,8,1
130749,7,1
130750,8,1
130751,3,1
130752,10,1
130753,15,1
130754,6,1
130755,13,1
130756,3,1
130757,2,1
130758,2,1
130759,3,1
130760,10,1
130761,7,1
130762,3,1
130763,2,1
130764,6,1
130765,3,1
130766,3,1
130767,3,1
130768,101,1
130769,-1,0
130770,-2,0
130771,3,1
130772,103,1
130773,0,0
130774,69,1
130775,-2,0
130776,1,1
130778,0,0
130779,7,1
130780,4,1
130781,6,1
130782,8,1
130783,6,1
130784,11,1
130785,10,1
130786,8,1
130787,17,1
130788,0,0
130789,14,1
130790,9,1
130791,17,1
130792,79,1
130793,18,1
130794,73,1
130795,0,0
130796,3,1
130797,0,0
130798,0,0
130799,0,0
130800,2,1
130801,2,1
130802,3,1
130803,2,1
130804,1,1
130805,8,1
130806,3,1
130807,3,1
130808,0,0
130809,26,1
130810,24,1
130811,-2,0
130812,-1,0
130813,0,0
130814,0,0
130815,0,0
130816,0,0
130817,0,0
130818,0,0
130819,0,0
130820,0,0
130821,0,0
130822,0,0
130823,0,0
130824,0,0
130825,0,0
130826,0,0
130827,0,0
130828,0,0
130829,0,0
130830,0,0
130831,0,0
130832,0,0
130833,0,0
130834,0,0
130835,0,0
130836,0,0
130837,0,0
130838,0,0
130839,0,0
130840,0,0
130841,0,0
130842,0,0
130843,0,0
130844,0,0
130845,0,0
130846,0,0
130847,0,0
130848,0,0
130849,0,0
130850,0,0
130851,0,0
130852,0,0
130853,0,0
130854,0,0
130855,0,0
130856,0,0
130857,0,0
130858,0,0
130859,0,0
130860,0,0
130861,0,0
130862,0,0
130863,0,0
130864,0,0
130865,0,0
130866,0,0
130867,0,0
130868,0,0
130869,0,0
130870,0,0
130871,0,0
130872,0,0
130873,6,1
130874,4,1
130875,14,1
130876,52,1
130877,17,1
130878,12,1
130879,2,1
130880,3,1
130881,7,1
130882,22,1
130883,53,1
130884,25,1
130885,3,1
130886,4,1
130887,0,0
130888,14,1
130889,9,1
130890,14,1
130891,14,1
130892,9,1
130893,14,1
130894,14,1
130895,9,1
130896,14,1
130897,14,1
130898,9,1
130899,14,1
130900,12,1
130901,8,1
130902,9,1
130903,12,1
130904,8,1
130905,9,1
130906,12,1
130907,8,1
130908,9,1
130909,12,1
130910,8,1
130911,9,1
130912,20,1
130913,23,1
130914,22,1
130915,-1,0
130916,0,0
130917,0,0
130918,0,0
130919,0,0
130920,4,1
130921,1,1
130922,10,1
130923,4,1
130924,4,1
130925,0,0
130926,9,1
130927,14,1
130928,13,1
130929,2,1
130930,5,1
130931,5,1
130932,5,1
130933,11,1
130934,5,1
130935,5,1
130936,5,1
130937,12,1
130938,9,1
130939,12,1
130940,12,1
130941,9,1
130942,12,1
130943,12,1
130944,9,1
130945,12,1
130946,12,1
130947,9,1
130948,12,1
130949,12,1
130950,8,1
130951,9,1
130952,12,1
130953,8,1
130954,9,1
130955,12,1
130956,8,1
130957,9,1
130958,12,1
130959,8,1
130960,9,1
130961,17,1
130962,9,1
130963,17,1
130964,15,1
130965,9,1
130966,15,1
130967,17,1
130968,9,1
130969,17,1
130970,17,1
130971,9,1
130972,17,1
130973,12,1
130974,8,1
130975,9,1
130976,12,1
130977,8,1
130978,9,1
130979,12,1
130980,8,1
130981,9,1
130982,12,1
130983,8,1
130984,9,1
130985,12,1
130986,9,1
130987,12,1
130988,12,1
130989,9,1
130990,12,1
130991,12,1
130992,9,1
130993,12,1
130994,12,1
130995,9,1
130996,12,1
130997,12,1
130998,8,1
130999,9,1
131000,12,1
131001,8,1
131002,9,1
131003,12,1
131004,8,1
131005,9,1
131006,12,1
131007,8,1
131008,9,1
131009,24,1
131010,8,1
131011,665,1
131012,0,0
131013,0,0
131014,0,0
131015,0,0
131016,0,0
131017,112,1
131018,1,1
131019,6,1
131020,4,1
131021,0,0
131022,0,0
131023,0,0
131024,0,0
131025,0,0
131026,0,0
131027,54,1
131028,7,1
131029,7,1
131030,7,1
131031,6,1
131032,13,1
131033,13,1
131034,13,1
131035,6,1
131036,1,1
131037,1,1
131038,1,1
131039,1,1
131040,0,0
131041,0,0
131042,0,0
131043,2,1
131044,0,0
131045,0,0
131046,0,0
131047,0,0
131048,-3,0
131049,7,1
131050,2,1
131051,0,0
131052,0,0
131053,5024,1
131054,14,1
131055,17,1
131056,12,1
131057,12,1
131058,0,0
131059,0,0
131060,0,0
131061,0,0
131062,32,1
131063,4,1
131064,25,1
131065,2,1
131066,4,1
131067,0,0
131068,0,0
131069,4,1
131070,0,0
131071,0,0
131072,0,0
131073,3,1
131074,0,0
131075,5,1
131076,3,1
131077,6,1
131078,4,1
131079,3,1
131080,6,1
131081,12,1
131082,6,1
131083,1,1
131084,0,0
131085,3,1
131086,0,0
131087,8,1
131088,7,1
131089,11,1
131090,0,0
131091,0,0
131092,-2,0
131093,0,0
131094,0,0
131095,0,0
131096,2,1
131097,11,1
131098,2,1
131099,7,1
131100,7,1
131101,3,1
131102,6,1
131103,2,1
131104,3,1
131105,4,1
131106,12,1
131107,10,1
131108,11,1
131109,2,1
131110,2,1
131111,2,1
131112,8,1
131113,10,1
131114,1,1
131115,0,0
131116,0,0
131117,0,0
131118,0,0
131119,0,0
131120,0,0
131121,0,0
131122,0,0
131123,0,0
131124,0,0
131125,0,0
131126,0,0
131127,0,0
131128,0,0
131129,0,0
131130,0,0
131131,0,0
131132,0,0
131133,0,0
131134,0,0
131135,0,0
131136,0,0
131137,0,0
131138,1,1
131139,6107,1
131140,5,1
131141,4,1
131142,9,1
131143,3,1
131144,16,1
131145,3,1
131146,3,1
131147,1,1
131148,1,1
131149,2,1
131150,3,1
131151,6,1
131152,9,1
131153,1,1
131154,1,1
131155,0,0
131156,0,0
131157,0,0
131158,5,1
131159,6,1
131160,6,1
131161,8,1
131162,5,1
131163,6,1
131164,6,1
131165,8,1
131166,0,0
131168,0,0
131169,0,0
131170,0,0
131171,0,0
131172,0,0
131173,0,0
131174,0,0
131175,0,0
131176,9,1
131177,0,0
131178,10,1
131179,6,1
131180,3,1
131181,8,1
131182,196,1
131183,39,1
131184,12,1
131185,0,0
131186,10,1
131187,64,1
131188,13,1
131189,18,1
131190,24,1
131191,16,1
131192,32,1
131193,6,1
131194,9,1
131195,12,1
131196,8,1
131197,21,1
131198,4,1
131199,6,1
131200,8,1
131201,5,1
131202,7,1
131203,7,1
131204,0,0
131205,0,0
131206,0,0
131207,0,0
131208,0,0
131209,0,0
131210,0,0
131211,0,0
131212,0,0
131213,0,0
131214,0,0
131215,0,0
131216,0,0
131217,0,0
131218,0,0
131219,0,0
131220,0,0
131221,0,0
131222,0,0
131223,0,0
131224,0,0
131225,0,0
131226,0,0
131227,0,0
131228,0,0
131229,0,0
131230,0,0
131231,0,0
131232,0,0
131233,0,0
131234,5,1
131235,3,1
131236,3,1
131237,11,1
131238,7,1
131239,44,1
131240,65,1
131241,103,1
131242,53,1
131243,0,0
131244,0,0
131245,29,1
131246,44,1
131247,0,0
131248,1,1
131249,1,1
131250,1,1
131251,4,1
131252,0,0
131253,1,1
131254,3,1
131255,8,1
131256,3,1
131257,12,1
131258,2,1
131259,4,1
131260,2,1
131261,0,0
131262,0,0
131263,0,0
131264,0,0
131265,0,0
131266,7,1
131267,0,0
131268,0,0
131269,0,0
131270,4069,1
131271,11,1
131272,16,1
131273,-3,0
131274,20,1
131275,11,1
131276,-10,0
131277,2,1
131278,0,0
131279,7,1
131280,0,0
131281,0,0
131282,0,0
131283,0,0
131284,18,1
131285,58,1
131286,0,0
131287,0,0
131288,0,0
131289,0,0
131290,217,1
131291,346,1
131292,9,1
131293,0,0
131294,0,0
131295,6,1
131296,8,1
131297,14,1
131298,227,1
131299,18,1
131300,57,1
131301,4,1
131302,95,1
131303,7,1
131304,56,1
131305,4,1
131306,130,1
131307,10,1
131308,300,1
131309,25,1
131310,44,1
131311,3,1
131312,0,0
131313,55,1
131314,69,1
131315,0,0
131316,0,0
131317,4,1
131318,3,1
131319,4,1
131320,3,1
131321,4,1
131322,0,0
131323,0,0
131324,0,0
131325,3,1
131326,3,1
131327,4,1
131328,0,0
131329,2,1
131330,10,1
131331,18,1
131332,18,1
131333,0,0
131334,0,0
131335,0,0
131336,0,0
131337,0,0
131338,-5,0
131339,26,1
131340,18,1
131341,24,1
131342,15,1
131343,36,1
131344,-139,0
131345,0,0
131346,142,1
131347,144,1
131348,102,1
131349,125,1
131350,0,0
131351,22,1
131352,24,1
131353,11,1
131354,0,0
131355,3,1
131356,4,1
131357,3,1
131358,3,1
131359,5,1
131360,3,1
131361,2,1
131362,2,1
131363,7,1
131364,2,1
131365,0,0
131366,0,0
131367,0,0
131368,0,0
131369,0,0
131370,0,0
131371,3,1
131372,0,0
131373,0,0
131374,0,0
131375,2,1
131376,0,0
131377,0,0
131378,1,1
131379,3,1
131380,0,0
131381,0,0
131382,3,1
131383,2,1
131384,2,1
131385,0,0
131386,32,1
131387,45,1
131388,20,1
131389,27,1
131390,331,1
131391,0,0
131392,0,0
131393,0,0
131394,0,0
131395,0,0
131396,0,0
131397,0,0
131398,0,0
131399,0,0
131400,0,0
131401,0,0
131402,0,0
131403,0,0
131404,0,0
131405,3,1
131406,3,1
131407,3,1
131408,0,0
131409,0,0
131410,0,0
131411,0,0
131412,3,1
131413,3,1
131414,2,1
131415,173,1
131416,193,1
131417,3,1
131418,9,1
131419,5,1
131420,5,1
131421,6,1
131422,11,1
131423,6,1
131424,115,1
131425,346,1
131426,269,1
131427,182,1
131428,9,1
131429,28,1
131430,22,1
131431,15,1
131432,10,1
131433,0,0
131434,5,1
131435,0,0
131436,0,0
131437,158,1
131438,2369,1
131439,2527,1
131440,2548,1
131441,121,1
131442,0,0
131443,141,1
131444,104,1
131445,-19,0
131446,6,1
131447,6,1
131448,0,0
131449,14948,1
131450,0,0
131451,0,0
131452,0,0
131453,0,0
131454,21,1
131455,26,1
131456,87,1
131457,111,1
131458,1,1
131459,11,1
131460,0,0
131461,0,0
131462,6,1
131463,0,0
131464,0,0
131465,7,1
131466,0,0
131467,3,1
131468,4,1
131469,2,1
131470,230,1
131471,183,1
131472,0,0
131473,0,0
131474,0,0
131475,0,0
131476,0,0
131477,0,0
131478,0,0
131479,0,0
131480,0,0
131481,0,0
131482,0,0
131483,0,0
131484,0,0
131485,0,0
131486,0,0
131487,0,0
131488,0,0
131489,0,0
131490,0,0
131491,0,0
131492,0,0
131493,0,0
131494,0,0
131495,0,0
131496,0,0
131497,0,0
131498,0,0
131499,0,0
131500,0,0
131501,0,0
131502,0,0
131503,9,1
131504,2459,1
131505,2192,1
131506,0,0
131507,13,1
131508,7,1
131509,11,1
131510,11,1
131511,11,1
131512,11,1
131513,11,1
131514,11,1
131515,11,1
131516,11,1
131517,11,1
131518,11,1
131519,11,1
131520,11,1
131521,8,1
131522,6,1
131523,2,1
131524,0,0
131525,3,1
131526,4,1
131527,0,0
131528,1722,1
131529,0,0
131530,93,1
131531,96,1
131532,3,1
131534,0,0
131535,0,0
131536,4,1
131537,3,1
131538,3,1
131539,2,1
131540,18,1
131541,0,0
131542,112,1
131543,60,1
131544,0,0
131545,173,1
131546,0,0
131547,1,1
131548,-5,0
131549,0,0
131550,0,0
131551,0,0
131552,0,0
131553,0,0
131554,0,0
131555,0,0
131556,0,0
131557,0,0
131558,0,0
131559,0,0
131560,0,0
131561,0,0
131562,0,0
131563,0,0
131564,0,0
131565,0,0
131566,0,0
131567,0,0
131568,0,0
131569,0,0
131570,0,0
131571,0,0
131572,-40,0
131573,0,0
131574,0,0
131575,13,1
131576,0,0
131577,3,1
131578,0,0
131579,9,1
131580,12,1
131581,17,1
131582,3,1
131583,2,1
131584,1,1
131585,0,0
131586,0,0
131587,72,1
131588,28,1
131589,61,1
131590,11,1
131591,6,1
131592,3,1
131593,3,1
131594,3,1
131595,7,1
131596,5,1
131597,5,1
131598,3,1
131599,3,1
131600,3,1
131601,3,1
131602,7,1
131603,2,1
131604,4,1
131605,4,1
131606,4,1
131607,4,1
131608,2,1
131609,2,1
131610,2,1
131611,18,1
131612,42,1
131613,21,1
131614,3,1
131615,0,0
131616,0,0
131617,0,0
131618,0,0
131619,0,0
131620,0,0
131621,0,0
131622,6,1
131623,2,1
131624,5,1
131625,28,1
131626,1,1
131627,3,1
131628,6,1
131629,4,1
131630,3,1
131631,4,1
131632,4,1
131633,13,1
131634,15,1
131635,3,1
131636,0,0
131637,3,1
131638,37,1
131639,0,0
131640,6,1
131641,4,1
131642,0,0
131643,0,0
131644,10,1
131645,34,1
131646,8,1
131647,28,1
131648,26,1
131649,18,1
131650,24,1
131651,15,1
131652,36,1
131653,13,1
131654,13,1
131655,13,1
131656,13,1
131657,13,1
131658,18,1
131659,18,1
131660,18,1
131661,15,1
131662,18,1
131663,24,1
131664,18,1
131665,24,1
131666,15,1
131667,24,1
131668,16,1
131669,16,1
131670,16,1
131671,15,1
131672,16,1
131673,6107,1
131674,2369,1
131675,2527,1
131676,2548,1
